R:A::C:P,0,1 6,2,3 4 5
0,0.3010752688172043,0.11504424778761062,0.0784313725490196,0.12605042016806722
1 6,0.5161290322580645,0.5221238938053098,0.47058823529411764,0.42857142857142855
2,0.10752688172043011,0.2920353982300885,0.2549019607843137,0.21008403361344538
3 4 5,0.07526881720430108,0.07079646017699115,0.19607843137254902,0.23529411764705882
