R:A::C:P,0 2 4 6,1,3 5
0 2 4 6,0.5362318840579711,0.3333333333333333,0.4583333333333333
1,0.391304347826087,0.6666666666666666,0.4166666666666667
3 5,0.07246376811594203,0.0,0.125
