R:A::C:P,0,1 3 6,2 4,5
0,0.022988505747126436,0.017241379310344827,0.009339080459770116,0.0035919540229885057
1 3 6,0.11350574712643678,0.2823275862068966,0.15373563218390804,0.07830459770114942
2 4,0.033764367816091954,0.10847701149425287,0.07686781609195402,0.03089080459770115
5,0.01221264367816092,0.03017241379310345,0.017241379310344827,0.009339080459770116
