R:A::C:P,0 1,2 5 6,3 4
0 1,0.5362637362637362,0.25934065934065936,0.2043956043956044
2 5 6,0.2664041994750656,0.45013123359580054,0.28346456692913385
3 4,0.2342857142857143,0.42857142857142855,0.33714285714285713
