R:A::C:P,0,1 3 5 6,2 4
0,0.3230769230769231,0.1111111111111111,0.12162162162162163
1 3 5 6,0.5538461538461539,0.5740740740740741,0.5675675675675675
2 4,0.12307692307692308,0.3148148148148148,0.3108108108108108
