R:A::C:P,0,1 3 5 6,2 4
0,0.5,0.2857142857142857,0.21428571428571427
1 3 5 6,0.2571428571428571,0.44285714285714284,0.3
2 4,0.12307692307692308,0.5230769230769231,0.35384615384615387
