R:A::C:P,0 2 6,1,3,4 5
0 2 6,0.4540540540540541,0.14189189189189189,0.13108108108108107,0.27297297297297296
1,0.44881889763779526,0.2650918635170604,0.08923884514435695,0.1968503937007874
3,0.4411764705882353,0.10784313725490197,0.14705882352941177,0.30392156862745096
4 5,0.40236686390532544,0.10059171597633136,0.1893491124260355,0.3076923076923077
