R:A::C:P,0 3,1,2 4 6,5
0 3,0.28,0.20689655172413793,0.16666666666666666,0.1875
1,0.46,0.4827586206896552,0.46078431372549017,0.4375
2 4 6,0.22,0.3103448275862069,0.3333333333333333,0.375
5,0.04,0.0,0.0392156862745098,0.0
