R:A::C:P,0 1,2,3 5 6,4
0 1,0.504424778761062,0.11061946902654868,0.2610619469026549,0.12389380530973451
2,0.3333333333333333,0.16049382716049382,0.37037037037037035,0.13580246913580246
3 5 6,0.16363636363636364,0.2,0.43636363636363634,0.2
4,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.5
