R:A::C:P,0,1 3,2 5 6,4
0,0.43243243243243246,0.2972972972972973,0.1891891891891892,0.08108108108108109
1 3,0.22567287784679088,0.3333333333333333,0.3064182194616977,0.13457556935817805
2 5 6,0.1377952755905512,0.2769028871391076,0.45013123359580054,0.13517060367454067
4,0.1095890410958904,0.2465753424657534,0.4246575342465753,0.2191780821917808
