R:A::C:P,0,1,2,3,4,5,6,7,p
0,0.08771929824561403,0.029239766081871343,0.011695906432748537,0.011695906432748537,0.04093567251461988,0.011695906432748537,0.0,0.005847953216374269,0.005847953216374269
1,0.09941520467836257,0.05847953216374269,0.06432748538011696,0.06432748538011696,0.03508771929824561,0.017543859649122806,0.0,0.0,0.07017543859649122
2,0.023391812865497075,0.017543859649122806,0.04678362573099415,0.05847953216374269,0.005847953216374269,0.017543859649122806,0.011695906432748537,0.0,0.017543859649122806
3,0.0,0.0,0.011695906432748537,0.011695906432748537,0.005847953216374269,0.0,0.0,0.0,0.011695906432748537
4,0.005847953216374269,0.0,0.0,0.011695906432748537,0.017543859649122806,0.0,0.0,0.0,0.005847953216374269
5,0.005847953216374269,0.0,0.005847953216374269,0.005847953216374269,0.0,0.0,0.005847953216374269,0.0,0.0
6,0.005847953216374269,0.0,0.0,0.005847953216374269,0.0,0.0,0.0,0.0,0.0
7,0.005847953216374269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p,0.011695906432748537,0.0,0.005847953216374269,0.023391812865497075,0.011695906432748537,0.0,0.005847953216374269,0.0,0.005847953216374269
