R:A::C:P,0 4,1,2 5 6,3
0 4,0.45901639344262296,0.17857142857142858,0.1282051282051282,0.12903225806451613
1,0.39344262295081966,0.6428571428571429,0.41025641025641024,0.3870967741935484
2 5 6,0.11475409836065574,0.14285714285714285,0.41025641025641024,0.41935483870967744
3,0.03278688524590164,0.03571428571428571,0.05128205128205128,0.06451612903225806
