R:A::C:P,0 3,1 5,2 4 6
0 3,0.048132183908045974,0.036637931034482756,0.041666666666666664
1 5,0.11637931034482758,0.10847701149425287,0.11781609195402298
2 4 6,0.14583333333333334,0.14511494252873564,0.23994252873563218
