R:A::C:P,0,1,2 6,3 5,4
0,0.029449423815621,0.016645326504481434,0.014084507042253521,0.01792573623559539,0.015364916773367477
1,0.07682458386683738,0.08962868117797695,0.08962868117797695,0.07298335467349552,0.029449423815621
2 6,0.04481434058898848,0.06145966709346991,0.09218950064020487,0.0998719590268886,0.06274007682458387
3 5,0.014084507042253521,0.019206145966709345,0.03841229193341869,0.046094750320102434,0.019206145966709345
4,0.008962868117797696,0.0012804097311139564,0.015364916773367477,0.015364916773367477,0.008962868117797696
