R:A::C:P,0,1,2 6,3 5,4
0,0.3150684931506849,0.1780821917808219,0.1506849315068493,0.1917808219178082,0.1643835616438356
1,0.21428571428571427,0.25,0.25,0.20357142857142857,0.08214285714285714
2 6,0.12411347517730496,0.1702127659574468,0.2553191489361702,0.2765957446808511,0.17375886524822695
3 5,0.102803738317757,0.14018691588785046,0.2803738317757009,0.3364485981308411,0.14018691588785046
4,0.1794871794871795,0.02564102564102564,0.3076923076923077,0.3076923076923077,0.1794871794871795
