R:A::C:P,0,1,2 6,3 5,4
0,0.16911764705882354,0.08843537414965986,0.05641025641025641,0.07106598984771574,0.11320754716981132
1,0.4411764705882353,0.47619047619047616,0.358974358974359,0.2893401015228426,0.2169811320754717
2 6,0.25735294117647056,0.32653061224489793,0.36923076923076925,0.39593908629441626,0.46226415094339623
3 5,0.08088235294117647,0.10204081632653061,0.15384615384615385,0.18274111675126903,0.14150943396226415
4,0.051470588235294115,0.006802721088435374,0.06153846153846154,0.06091370558375635,0.0660377358490566
