R:A::C:P,0 6,1 2 3 4,5
0 6,0.25142857142857145,0.17333333333333334,0.17647058823529413
1 2 3 4,0.6971428571428572,0.77,0.8235294117647058
5,0.05142857142857143,0.056666666666666664,0.0
