R:A::C:P,0,1,2 5 6,3 4
0,0.2153846153846154,0.13953488372093023,0.08947368421052632,0.09166666666666666
1,0.5153846153846153,0.5,0.3684210526315789,0.38333333333333336
2 5 6,0.2230769230769231,0.3023255813953488,0.3368421052631579,0.4583333333333333
3 4,0.046153846153846156,0.05813953488372093,0.20526315789473684,0.06666666666666667
