R:A::C:P,0,1,2 5 6,3 4
0,0.4117647058823529,0.17647058823529413,0.25,0.16176470588235295
1,0.29646017699115046,0.1902654867256637,0.30973451327433627,0.20353982300884957
2 5 6,0.16666666666666666,0.14942528735632185,0.367816091954023,0.3160919540229885
3 4,0.10344827586206896,0.08620689655172414,0.6724137931034483,0.13793103448275862
