R:A::C:P,0,1,2,3,4 6,5
0,23,13,6,5,17,9
1,60,70,35,31,58,26
2,23,31,30,24,38,26
3,4,8,9,9,12,8
4 6,19,18,21,19,51,21
5,7,7,5,7,19,12
