R:A::C:P,0 1,2,3 6,4 5
0 1,0.28517110266159695,0.09505703422053231,0.07224334600760456,0.10646387832699619
2,0.07034220532319392,0.045627376425855515,0.058935361216730035,0.03612167300380228
3 6,0.030418250950570342,0.024714828897338403,0.039923954372623575,0.039923954372623575
4 5,0.024714828897338403,0.013307984790874524,0.03231939163498099,0.024714828897338403
