R:A::C:P,0 1,2,3 6,4 5
0 1,0.5102040816326531,0.17006802721088435,0.1292517006802721,0.19047619047619047
2,0.3333333333333333,0.21621621621621623,0.27927927927927926,0.17117117117117117
3 6,0.22535211267605634,0.18309859154929578,0.29577464788732394,0.29577464788732394
4 5,0.26,0.14,0.34,0.26
