R:A::C:P,0,1,2 3,4 6,5
0,0.40476190476190477,0.17857142857142858,0.07142857142857142,0.3181818181818182,0.18181818181818182
1,0.42857142857142855,0.6428571428571429,0.4107142857142857,0.2727272727272727,0.45454545454545453
2 3,0.09523809523809523,0.17857142857142858,0.4107142857142857,0.22727272727272727,0.36363636363636365
4 6,0.047619047619047616,0.0,0.07142857142857142,0.13636363636363635,0.0
5,0.023809523809523808,0.0,0.03571428571428571,0.045454545454545456,0.0
