R:A::C:P,0 4,1 2 3,5,6
0 4,0.04454022988505747,0.04525862068965517,0.010057471264367816,0.005747126436781609
1 2 3,0.17744252873563218,0.2478448275862069,0.05387931034482758,0.0653735632183908
5,0.022270114942528736,0.029454022988505746,0.009339080459770116,0.007902298850574713
6,0.07471264367816093,0.09410919540229885,0.04885057471264368,0.06321839080459771
