R:A::C:P,0 5 6,1,2 3 4
0 5 6,0.1382842509603073,0.04737516005121639,0.12163892445582586
1,0.15492957746478872,0.08962868117797695,0.11395646606914213
2 3 4,0.12548015364916773,0.05121638924455826,0.15749039692701663
