R:A::C:P,0,1 6,2 4,3 5
0,0.029449423815621,0.023047375160051217,0.023047375160051217,0.01792573623559539
1 6,0.09218950064020487,0.17797695262483995,0.1203585147247119,0.1088348271446863
2 4,0.03841229193341869,0.06145966709346991,0.09090909090909091,0.0793854033290653
3 5,0.014084507042253521,0.03969270166453265,0.03713188220230474,0.046094750320102434
