R:A::C:P,0,1,2 3 4 5 6
0,0.07446808510638298,0.02127659574468085,0.06382978723404255
1,0.125,0.08244680851063829,0.23404255319148937
2 3 4 5 6,0.047872340425531915,0.05319148936170213,0.2978723404255319
