R:A::C:P,0,1,2 3 4 5 6
0,0.4666666666666667,0.13333333333333333,0.4
1,0.28313253012048195,0.18674698795180722,0.5301204819277109
2 3 4 5 6,0.12,0.13333333333333333,0.7466666666666667
