R:A::C:P,0,1 6,2 4,3,5
0,0.4857142857142857,0.14285714285714285,0.2571428571428571,0.05714285714285714,0.05714285714285714
1 6,0.2638888888888889,0.25,0.2361111111111111,0.18055555555555555,0.06944444444444445
2 4,0.12195121951219512,0.14634146341463414,0.3170731707317073,0.3170731707317073,0.0975609756097561
3,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0
5,0.25,0.25,0.25,0.25,0.0
