R:A::C:P,0,1 6,2 4,3,5
0,0.40476190476190477,0.16129032258064516,0.20454545454545456,0.06451612903225806,0.18181818181818182
1 6,0.4523809523809524,0.5806451612903226,0.38636363636363635,0.41935483870967744,0.45454545454545453
2 4,0.11904761904761904,0.1935483870967742,0.29545454545454547,0.41935483870967744,0.36363636363636365
3,0.0,0.03225806451612903,0.09090909090909091,0.06451612903225806,0.0
5,0.023809523809523808,0.03225806451612903,0.022727272727272728,0.03225806451612903,0.0
