R:A::C:P,0,1 6,2 3 4,5
0,0.43243243243243246,0.28378378378378377,0.21621621621621623,0.06756756756756757
1 6,0.18264248704663213,0.3432642487046632,0.3536269430051813,0.12046632124352331
2 3 4,0.14222222222222222,0.2733333333333333,0.4533333333333333,0.13111111111111112
5,0.17708333333333334,0.23958333333333334,0.4479166666666667,0.13541666666666666
