R:A::C:P,0,1 6,2 3 4,5
0,0.12598425196850394,0.04861111111111111,0.029850746268656716,0.029411764705882353
1 6,0.5551181102362205,0.6134259259259259,0.5093283582089553,0.5470588235294118
2 3 4,0.25196850393700787,0.2847222222222222,0.3805970149253731,0.34705882352941175
5,0.06692913385826772,0.05324074074074074,0.08022388059701492,0.07647058823529412
