R:A::C:P,0,1 6,2 3 4,5
0,0.022988505747126436,0.015086206896551725,0.011494252873563218,0.0035919540229885057
1 6,0.10129310344827586,0.1903735632183908,0.1961206896551724,0.0668103448275862
2 3 4,0.04597701149425287,0.08836206896551724,0.14655172413793102,0.042385057471264365
5,0.01221264367816092,0.016522988505747127,0.03089080459770115,0.009339080459770116
