R:A::C:P,0 2 6,1,3 5,4
0 2 6,0.4909090909090909,0.2,0.2,0.10909090909090909
1,0.3898305084745763,0.3728813559322034,0.1694915254237288,0.06779661016949153
3 5,0.5,0.0,0.375,0.125
4,0.75,0.0,0.0,0.25
