R:A::C:P,0,1,2 6,3,4,5
0,28,12,12,6,5,5
1,67,43,51,19,27,19
2 6,23,24,46,24,18,13
3,3,3,14,5,2,7
4,3,2,11,1,0,7
5,6,2,5,7,6,0
