R:A::C:P,0 1 4 6,2 3,5
0 1 4 6,0.6906392694063926,0.5982658959537572,0.6294117647058823
2 3,0.24771689497716895,0.3179190751445087,0.29411764705882354
5,0.06164383561643835,0.0838150289017341,0.07647058823529412
