R:A::C:P,0 4,1 2 6,3,5
0 4,0.13963963963963963,0.09166666666666666,0.0898876404494382,0.08235294117647059
1 2 6,0.7184684684684685,0.7883333333333333,0.7191011235955056,0.7470588235294118
3,0.07207207207207207,0.065,0.08426966292134831,0.09411764705882353
5,0.06981981981981981,0.055,0.10674157303370786,0.07647058823529412
