R:A::C:P,0,1 3 4 5,2 6
0,0.40476190476190477,0.1797752808988764,0.07142857142857142
1 3 4 5,0.47619047619047616,0.5842696629213483,0.5714285714285714
2 6,0.11904761904761904,0.23595505617977527,0.35714285714285715
