R:A::C:P,0 6,1 4,2 3 5
0 6,0.41904761904761906,0.2761904761904762,0.3047619047619048
1 4,0.348,0.288,0.364
2 3 5,0.2573099415204678,0.25146198830409355,0.49122807017543857
