R:A::C:P,0 3,1 2 6,4,5
0 3,0.21875,0.18222222222222223,0.1206896551724138,0.23529411764705882
1 2 6,0.6927083333333334,0.7288888888888889,0.7758620689655172,0.6274509803921569
4,0.020833333333333332,0.057777777777777775,0.0,0.13725490196078433
5,0.06770833333333333,0.03111111111111111,0.10344827586206896,0.0
