R:A::C:P,0 4,1 3 6,2,5
0 4,0.45901639344262296,0.14516129032258066,0.12,0.18181818181818182
1 3 6,0.4426229508196721,0.5483870967741935,0.52,0.45454545454545453
2,0.08196721311475409,0.27419354838709675,0.32,0.36363636363636365
5,0.01639344262295082,0.03225806451612903,0.04,0.0
