R:A::C:P,0 1 2,3 4 5,6
0 1 2,0.5753424657534246,0.3150684931506849,0.1095890410958904
3 4 5,0.4095940959409594,0.4797047970479705,0.11070110701107011
6,0.319693094629156,0.45524296675191817,0.22506393861892582
