R:A::C:P,0 2,1,3 4 6,5
0 2,0.4375,0.13541666666666666,0.3645833333333333,0.0625
1,0.4824561403508772,0.12280701754385964,0.3333333333333333,0.06140350877192982
3 4 6,0.2413793103448276,0.06896551724137931,0.5862068965517241,0.10344827586206896
5,0.625,0.0,0.375,0.0
