R:A::C:P,0 1,2 3,4 5 6
0 1,0.5865724381625441,0.38308457711442784,0.37037037037037035
2 3,0.2332155477031802,0.3582089552238806,0.2828282828282828
4 5 6,0.18021201413427562,0.25870646766169153,0.3468013468013468
