R:A::C:P,0 4,1 6,2 5,3
0 4,0.04454022988505747,0.022988505747126436,0.02658045977011494,0.011494252873563218
1 6,0.17672413793103448,0.1903735632183908,0.1235632183908046,0.0639367816091954
2 5,0.07471264367816093,0.07974137931034483,0.07040229885057471,0.041666666666666664
3,0.022988505747126436,0.017241379310344827,0.022270114942528736,0.010775862068965518
