R:A::C:P,0 4,1 6,2 5,3
0 4,0.13963963963963963,0.07407407407407407,0.10946745562130178,0.0898876404494382
1 6,0.5540540540540541,0.6134259259259259,0.5088757396449705,0.5
2 5,0.23423423423423423,0.2569444444444444,0.28994082840236685,0.3258426966292135
3,0.07207207207207207,0.05555555555555555,0.09171597633136094,0.08426966292134831
