R:A::C:P,0 5,1 6,2 3 4
0 5,0.048132183908045974,0.031609195402298854,0.042385057471264365
1 6,0.16810344827586207,0.1903735632183908,0.1961206896551724
2 3 4,0.08836206896551724,0.08836206896551724,0.14655172413793102
