R:A::C:P,0,1 2,3 4 5,6
0,0.029449423815621,0.024327784891165175,0.03329065300896287,0.006402048655569782
1 2,0.10627400768245839,0.21254801536491677,0.19846350832266324,0.06145966709346991
3 4 5,0.023047375160051217,0.0499359795134443,0.08962868117797695,0.024327784891165175
6,0.015364916773367477,0.03713188220230474,0.06658130601792574,0.02176696542893726
