R:A::C:P,0,1 2,3 4 5,6
0,0.3150684931506849,0.2602739726027397,0.3561643835616438,0.0684931506849315
1 2,0.1836283185840708,0.3672566371681416,0.34292035398230086,0.10619469026548672
3 4 5,0.1232876712328767,0.2671232876712329,0.4794520547945205,0.13013698630136986
6,0.10909090909090909,0.2636363636363636,0.4727272727272727,0.15454545454545454
