R:A::C:P,0 6,1 2 5,3,4
0 6,0.4642857142857143,0.35714285714285715,0.03571428571428571,0.14285714285714285
1 2 5,0.21348314606741572,0.5842696629213483,0.1348314606741573,0.06741573033707865
3,0.2,0.2,0.4,0.2
4,0.5,0.25,0.0,0.25
