R:A::C:P,0 5,1 6,2 3 4
0 5,0.5194805194805194,0.2077922077922078,0.2727272727272727
1 6,0.3021978021978022,0.3241758241758242,0.37362637362637363
2 3 4,0.19658119658119658,0.3247863247863248,0.47863247863247865
