R:A::C:P,0 1 2,3 6,4,5
0 1 2,0.5830618892508144,0.24104234527687296,0.1270358306188925,0.048859934853420196
3 6,0.3684210526315789,0.18421052631578946,0.2631578947368421,0.18421052631578946
4,0.2857142857142857,0.21428571428571427,0.5,0.0
5,0.35294117647058826,0.4117647058823529,0.058823529411764705,0.17647058823529413
