R:A::C:P,0,1 2,3 5 6,4
0,0.3230769230769231,0.1232876712328767,0.08860759493670886,0.16666666666666666
1 2,0.6153846153846154,0.7397260273972602,0.6962025316455697,0.6333333333333333
3 5 6,0.046153846153846156,0.1095890410958904,0.17721518987341772,0.03333333333333333
4,0.015384615384615385,0.0273972602739726,0.0379746835443038,0.16666666666666666
