R:A::C:P,0,1 5,2,3 4,6
0,0.3150684931506849,0.3013698630136986,0.0821917808219178,0.2328767123287671,0.0684931506849315
1 5,0.19881305637982197,0.34124629080118696,0.11869436201780416,0.20771513353115728,0.13353115727002968
2,0.13372093023255813,0.3313953488372093,0.1744186046511628,0.28488372093023256,0.0755813953488372
3 4,0.12359550561797752,0.2808988764044944,0.20224719101123595,0.29213483146067415,0.10112359550561797
6,0.10909090909090909,0.2727272727272727,0.10909090909090909,0.35454545454545455,0.15454545454545454
