R:A::C:P,0 3 4,1 2 5,6
0 3 4,0.20096463022508038,0.18006993006993008,0.10606060606060606
1 2 5,0.5434083601286174,0.5681818181818182,0.4494949494949495
6,0.25562700964630225,0.2517482517482518,0.4444444444444444
