R:A::C:P,0,1,2 5,3 4,6
0,0.5,0.11904761904761904,0.11904761904761904,0.19047619047619047,0.07142857142857142
1,0.2894736842105263,0.12280701754385964,0.2543859649122807,0.22807017543859648,0.10526315789473684
2 5,0.14516129032258066,0.12903225806451613,0.2903225806451613,0.25806451612903225,0.1774193548387097
3 4,0.043478260869565216,0.043478260869565216,0.30434782608695654,0.5217391304347826,0.08695652173913043
6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.0
