R:A::C:P,0,1 3 5,2 6,4
0,0.12598425196850394,0.04639175257731959,0.02459016393442623,0.031578947368421054
1 3 5,0.49606299212598426,0.422680412371134,0.34972677595628415,0.41578947368421054
2 6,0.3464566929133858,0.4845360824742268,0.5655737704918032,0.46842105263157896
4,0.031496062992125984,0.04639175257731959,0.060109289617486336,0.08421052631578947
