R:A::C:P,0,1 3 5,2 6,4
0,0.43243243243243246,0.36486486486486486,0.12162162162162163,0.08108108108108109
1 3 5,0.21761658031088082,0.42487046632124353,0.22107081174438686,0.13644214162348878
2 6,0.13213213213213212,0.42342342342342343,0.3108108108108108,0.13363363363363365
4,0.1095890410958904,0.3698630136986301,0.3013698630136986,0.2191780821917808
