R:A::C:P,0,1 3 5,2 6,4
0,0.022988505747126436,0.01939655172413793,0.00646551724137931,0.004310344827586207
1 3 5,0.09051724137931035,0.17672413793103448,0.09195402298850575,0.05675287356321839
2 6,0.06321839080459771,0.2025862068965517,0.14870689655172414,0.0639367816091954
4,0.005747126436781609,0.01939655172413793,0.015804597701149427,0.011494252873563218
