                               Overall Accuracy:                                

                      Grouping  Overall    Average    F1 Score     MCC    
                     04-123-56   44.56%     41.36%     38.28%     10.65%  
                     0123-46-5   56.85%     40.51%     38.90%     10.60%  
                     05-16-234   40.08%     40.67%     38.48%     10.55%  
                     02-1-3456   39.69%     40.06%     38.41%     10.51%  
                     0-1235-46   52.75%     42.07%     39.55%     10.49%  
                     016-2-345   45.07%     39.94%     37.71%     10.48%  
                     05-123-46   44.69%     40.89%     38.50%     10.48%  
                     013-24-56   44.30%     40.04%     39.91%     10.45%  
                     016-235-4   49.81%     39.66%     38.23%     10.43%  
                     06-1-2345   41.61%     39.47%     38.40%     10.36%  
                     024-1-356   39.56%     39.90%     38.76%     10.17%  
                     01-26-345   39.44%     40.17%     37.86%     10.12%  
                     045-1-236   38.28%     40.43%     37.61%     10.12%  
                     0-156-234   45.20%     41.65%     39.35%     10.12%  
                     012-345-6   48.40%     39.61%     37.31%     10.09%  
                     04-1236-5   54.16%     41.32%     37.27%     10.07%  
                     04-136-25   42.25%     40.97%     38.35%     10.06%  
                     045-12-36   39.31%     40.57%     37.02%     10.02%  
                     0245-1-36   42.89%     39.43%     38.41%     10.00%  
                     045-123-6   45.84%     40.09%     37.28%     9.99%   
                     05-12-346   39.44%     40.56%     37.34%     9.92%   
                     03-1-2456   42.77%     39.11%     37.69%     9.90%   
                     013-246-5   48.02%     40.00%     39.07%     9.90%   
                     023-1-456   39.18%     40.03%     38.61%     9.87%   
                     045-136-2   42.51%     40.11%     37.40%     9.83%   
                     012-356-4   50.58%     39.36%     37.30%     9.81%   
                     015-234-6   46.99%     39.32%     39.17%     9.76%   
                     015-2-346   44.56%     39.51%     38.64%     9.72%   
                     03-12-456   39.69%     40.02%     37.07%     9.72%   
                     0123-45-6   55.57%     39.74%     37.57%     9.71%   
                     0-1356-24   49.30%     41.24%     39.39%     9.70%   
                     0-126-345   45.20%     41.91%     36.90%     9.64%   
                     0-15-2346   44.94%     41.01%     38.93%     9.63%   
                     02345-1-6   48.78%     38.55%     37.56%     9.59%   
                     03456-1-2   43.79%     38.67%     36.95%     9.56%   
                     05-136-24   42.25%     40.05%     38.41%     9.55%   
                     015-24-36   44.17%     39.46%     39.33%     9.54%   
                     0-146-235   44.81%     41.34%     39.26%     9.54%   
                     014-23-56   43.53%     39.56%     39.47%     9.46%   
                     0136-24-5   52.88%     39.68%     38.67%     9.45%   
                     046-123-5   47.25%     39.94%     37.66%     9.44%   
                     0146-23-5   52.88%     39.67%     38.76%     9.41%   
                     03-16-245   39.82%     39.28%     37.53%     9.38%   
                     0-125-346   45.58%     41.59%     38.42%     9.36%   
                     01-256-34   42.25%     38.98%     37.84%     9.36%   
                     0456-12-3   45.20%     39.51%     36.50%     9.35%   
                     04-156-23   42.00%     40.83%     38.16%     9.34%   
                     0136-2-45   50.70%     39.76%     37.54%     9.33%   
                     024-16-35   40.59%     39.76%     37.68%     9.27%   
                     014-235-6   46.48%     39.05%     39.02%     9.24%   
                     046-12-35   39.95%     39.97%     36.85%     9.24%   
                     0245-16-3   46.86%     39.19%     37.31%     9.24%   
                     056-1-234   38.54%     39.04%     38.06%     9.13%   
                     0456-13-2   41.74%     39.00%     37.61%     9.12%   
                     02-13-456   38.80%     39.74%     38.63%     9.07%   
                     0-12346-5   63.89%     41.28%     38.28%     9.03%   
                     012-34-56   47.25%     38.59%     36.89%     9.02%   
                     014-2-356   43.92%     39.08%     38.49%     9.01%   
                     04-126-35   44.17%     41.22%     36.30%     9.00%   
                     0234-1-56   41.61%     38.97%     38.03%     9.00%   
                     0235-1-46   42.00%     39.35%     38.26%     8.98%   
                     016-25-34   44.94%     38.51%     37.23%     8.97%   
                     025-1-346   38.67%     39.14%     37.89%     8.82%   
                     024-136-5   46.35%     39.44%     38.00%     8.72%   
                     0-12356-4   64.79%     40.20%     36.82%     8.72%   
                     015-246-3   48.14%     38.99%     38.18%     8.71%   
                     05-13-246   39.56%     39.53%     38.00%     8.68%   
                     0123-4-56   56.34%     38.45%     36.89%     8.60%   
                     0345-16-2   39.18%     38.55%     35.88%     8.60%   
                     035-12-46   38.54%     39.21%     36.50%     8.57%   
                     0146-2-35   50.58%     38.87%     37.47%     8.55%   
                     046-13-25   38.54%     39.06%     38.15%     8.54%   
                     04-1235-6   51.73%     39.89%     37.26%     8.54%   
                     04-1356-2   47.38%     39.91%     37.28%     8.52%   
                     0234-16-5   45.33%     39.16%     37.25%     8.51%   
                     0125-3-46   56.72%     39.35%     37.82%     8.49%   
                     02456-1-3   51.98%     38.50%     37.09%     8.44%   
                     0245-13-6   45.20%     38.38%     37.82%     8.41%   
                     014-25-36   43.02%     38.78%     38.68%     8.41%   
                     024-13-56   39.95%     38.97%     38.42%     8.40%   
                     0346-1-25   38.67%     38.44%     37.25%     8.40%   
                     0-124-356   44.94%     41.08%     38.31%     8.39%   
                     035-16-24   37.64%     38.65%     36.91%     8.38%   
                     0135-2-46   48.66%     38.89%     38.28%     8.37%   
                     035-1-246   37.64%     38.43%     36.85%     8.33%   
                     04-13-256   39.05%     40.07%     37.45%     8.32%   
                     0156-24-3   53.27%     38.75%     37.86%     8.30%   
                     045-126-3   46.48%     39.96%     35.53%     8.30%   
                     036-1-245   38.03%     38.36%     37.51%     8.30%   
                     0-1456-23   48.27%     40.65%     38.90%     8.21%   
                     06-123-45   43.53%     39.28%     36.58%     8.20%   
                     0-135-246   43.66%     40.37%     38.58%     8.18%   
                     013-26-45   42.38%     39.46%     36.99%     8.17%   
                     06-13-245   39.18%     38.60%     38.07%     8.16%   
                     02-16-345   37.26%     39.02%     36.42%     8.14%   
                     0-1234-56   50.83%     40.72%     38.59%     8.09%   
                     0146-25-3   52.62%     38.47%     37.66%     8.08%   
                     0-1246-35   52.62%     41.24%     37.60%     8.04%   
                     02-136-45   41.74%     39.41%     37.11%     8.03%   
                     023-16-45   39.44%     39.41%     36.73%     8.01%   
                     0124-36-5   55.57%     38.97%     37.75%     8.01%   
                     0345-12-6   40.97%     38.25%     35.27%     8.00%   
                     04-125-36   43.28%     40.22%     37.01%     8.00%   
                     034-16-25   37.00%     38.35%     36.23%     7.99%   
                     0156-23-4   53.14%     38.33%     37.10%     7.97%   
                     0-1346-25   47.63%     40.33%     38.56%     7.93%   
                     05-1236-4   53.78%     38.78%     35.46%     7.89%   
                     014-236-5   46.48%     38.94%     37.94%     7.86%   
                     0356-1-24   38.80%     38.17%     37.29%     7.84%   
                     034-12-56   37.77%     38.46%     35.67%     7.83%   
                     025-13-46   39.69%     38.89%     38.19%     7.81%   
                     0246-1-35   42.77%     38.84%     37.11%     7.81%   
                     0136-25-4   52.50%     38.05%     36.80%     7.79%   
                     0124-35-6   54.80%     38.53%     37.20%     7.77%   
                     0346-12-5   43.15%     38.74%     35.92%     7.75%   
                     0124-3-56   55.83%     38.54%     37.43%     7.73%   
                     046-15-23   38.03%     38.70%     37.69%     7.66%   
                     05-146-23   40.97%     39.19%     37.62%     7.63%   
                     0126-3-45   57.23%     39.60%     36.11%     7.63%   
                     0135-24-6   49.55%     38.03%     38.09%     7.59%   
                     06-12-345   37.52%     38.61%     35.40%     7.57%   
                     02346-1-5   50.19%     38.62%     37.14%     7.55%   
                     013-256-4   47.12%     38.00%     36.72%     7.36%   
                     045-13-26   36.36%     38.97%     36.03%     7.35%   
                     015-236-4   47.25%     37.99%     36.72%     7.33%   
                     056-13-24   38.03%     38.14%     37.64%     7.32%   
                     04-15-236   38.28%     39.51%     36.78%     7.26%   
                     0-13456-2   54.93%     39.70%     37.85%     7.19%   
                     0-14-2356   43.53%     39.57%     37.55%     7.09%   
                     034-1-256   36.49%     37.75%     35.68%     7.06%   
                     0145-23-6   49.04%     37.79%     37.89%     7.04%   
                     0345-1-26   35.72%     37.70%     34.87%     6.93%   
                     03-126-45   43.15%     39.03%     34.79%     6.92%   
                     04-1256-3   53.39%     39.92%     35.88%     6.83%   
                     036-12-45   38.16%     38.48%     35.17%     6.79%   
                     01456-2-3   60.05%     37.45%     36.50%     6.78%   
                     01346-2-5   58.77%     38.01%     36.94%     6.77%   
                     0125-36-4   55.95%     37.71%     36.12%     6.76%   
                     0156-2-34   50.19%     37.09%     35.71%     6.73%   
                     0-12456-3   64.02%     40.21%     37.30%     6.72%   
                     014-256-3   46.48%     37.94%     37.04%     6.71%   
                     024-156-3   45.84%     38.10%     36.70%     6.67%   
                     0-12345-6   60.18%     39.62%     37.87%     6.65%   
                     01234-5-6   64.53%     37.96%     37.03%     6.64%   
                     056-123-4   46.35%     37.38%     35.29%     6.56%   
                     03-125-46   42.77%     38.37%     36.28%     6.56%   
                     0126-35-4   56.98%     38.30%     35.19%     6.55%   
                     046-125-3   46.22%     38.36%     36.07%     6.52%   
                     03-156-24   40.85%     37.76%     36.49%     6.51%   
                     0235-16-4   45.20%     37.47%     35.47%     6.49%   
                     024-15-36   38.92%     37.83%     37.17%     6.47%   
                     0246-13-5   45.84%     38.23%     37.08%     6.46%   
                     05-126-34   43.15%     38.24%     34.39%     6.45%   
                     014-26-35   41.49%     38.09%     36.40%     6.44%   
                     0-1256-34   52.24%     39.57%     35.83%     6.44%   
                     0145-2-36   47.50%     37.43%     37.15%     6.41%   
                     0-1245-36   50.45%     40.00%     37.85%     6.40%   
                     034-126-5   44.69%     38.28%     34.49%     6.39%   
                     01246-3-5   68.37%     38.39%     36.36%     6.35%   
                     046-135-2   40.72%     37.66%     36.69%     6.35%   
                     0134-2-56   46.73%     37.54%     37.25%     6.32%   
                     025-16-34   39.18%     37.18%     35.33%     6.29%   
                     01236-4-5   68.12%     37.96%     35.44%     6.26%   
                     05-1346-2   45.71%     38.10%     36.52%     6.24%   
                     0126-34-5   56.34%     37.86%     35.09%     6.17%   
                     01235-4-6   65.56%     36.87%     35.62%     6.16%   
                     0125-34-6   54.55%     36.83%     35.47%     6.14%   
                     025-136-4   45.58%     37.30%     35.75%     6.13%   
                     06-15-234   37.77%     37.47%     36.83%     6.13%   
                     05-124-36   42.13%     38.55%     36.47%     6.09%   
                     02-15-346   36.88%     37.77%     36.71%     6.08%   
                     056-12-34   38.41%     36.98%     34.37%     5.98%   
                     02-135-46   39.82%     37.90%     37.34%     5.97%   
                     05-1234-6   49.94%     38.07%     36.51%     5.97%   
                     01356-2-4   59.67%     36.88%     35.52%     5.94%   
                     0134-25-6   47.76%     37.12%     37.21%     5.88%   
                     05-1246-3   52.75%     38.60%     35.75%     5.88%   
                     023-15-46   38.28%     37.81%     37.00%     5.87%   
                     034-156-2   40.20%     37.09%     35.06%     5.87%   
                     024-135-6   43.15%     37.15%     36.91%     5.78%   
                     0236-1-45   40.85%     38.36%     35.91%     5.65%   
                     01245-3-6   65.30%     37.13%     36.32%     5.60%   
                     0356-12-4   42.89%     36.85%     34.08%     5.53%   
                     015-26-34   41.61%     36.70%     35.08%     5.53%   
                     03-15-246   37.90%     37.02%     35.81%     5.49%   
                     0234-15-6   42.89%     36.79%     36.20%     5.48%   
                     04-135-26   38.28%     38.43%     35.52%     5.39%   
                     02-146-35   40.33%     37.68%     36.15%     5.37%   
                     03-146-25   39.82%     37.04%     35.89%     5.31%   
                     0346-15-2   38.92%     36.67%     35.46%     5.31%   
                     026-1-345   35.98%     37.55%     35.03%     5.30%   
                     06-135-24   39.18%     36.93%     36.74%     5.22%   
                     034-125-6   43.02%     36.84%     34.66%     5.15%   
                     035-126-4   44.94%     36.96%     33.31%     5.12%   
                     035-146-2   39.82%     36.68%     35.14%     5.07%   
                     06-1235-4   51.47%     36.52%     34.86%     4.98%   
                     02-1356-4   48.66%     36.66%     35.30%     4.95%   
                     03-1246-5   51.86%     37.65%     35.12%     4.89%   
                     02-1346-5   47.38%     37.38%     36.34%     4.84%   
                     03-124-56   41.49%     37.17%     35.52%     4.83%   
                     023-146-5   43.79%     37.35%     36.10%     4.81%   
                     0-145-236   41.10%     38.51%     36.67%     4.72%   
                     0-134-256   40.97%     38.43%     36.59%     4.66%   
                     06-1234-5   50.06%     37.24%     35.92%     4.58%   
                     025-146-3   44.43%     36.87%     35.72%     4.55%   
                     02-156-34   40.33%     36.33%     34.78%     4.52%   
                     06-14-235   36.88%     36.47%     35.98%     4.50%   
                     05-14-236   36.75%     37.18%     35.48%     4.49%   
                     02356-1-4   49.55%     36.68%     35.02%     4.48%   
                     06-124-35   41.49%     37.28%     35.33%     4.47%   
                     036-15-24   36.11%     36.33%     35.85%     4.46%   
                     026-13-45   37.77%     37.66%     35.35%     4.37%   
                     023-156-4   44.43%     36.45%     34.83%     4.35%   
                     0246-15-3   45.07%     36.66%     35.51%     4.25%   
                     02-14-356   35.85%     36.61%     35.85%     4.24%   
                     0135-26-4   48.40%     36.16%     34.49%     4.21%   
                     03-1456-2   45.20%     36.27%     35.13%     4.20%   
                     056-14-23   35.98%     36.36%     35.82%     4.19%   
                     0134-26-5   46.99%     36.87%     35.47%     4.16%   
                     035-124-6   42.51%     36.39%     34.73%     4.15%   
                     01345-2-6   54.16%     36.08%     35.99%     4.05%   
                     0145-26-3   48.02%     36.34%     35.05%     3.98%   
                     0256-1-34   40.85%     36.11%     34.50%     3.96%   
                     056-124-3   44.56%     36.68%     34.95%     3.91%   
                     06-125-34   41.61%     35.97%     33.96%     3.82%   
                     02-1456-3   47.76%     36.50%     35.58%     3.78%   
                     03-1256-4   52.11%     36.43%     33.45%     3.67%   
                     01256-3-4   68.25%     36.89%     34.45%     3.48%   
                     025-14-36   37.00%     35.91%     35.43%     3.29%   
                     023-14-56   36.62%     35.96%     35.48%     3.28%   
                     036-124-5   43.41%     36.43%     34.72%     3.26%   
                     034-15-26   33.80%     35.73%     33.43%     3.23%   
                     03-1245-6   48.91%     35.97%     34.82%     3.01%   
                     036-125-4   44.17%     35.56%     33.46%     2.99%   
                     0256-13-4   44.56%     35.94%     34.56%     2.99%   
                     02-134-56   37.52%     35.90%     35.69%     2.98%   
                     0235-14-6   41.61%     35.31%     34.91%     2.87%   
                     06-145-23   37.39%     35.64%     35.53%     2.81%   
                     0-1345-26   42.38%     37.48%     35.36%     2.66%   
                     06-1245-3   49.94%     36.09%     34.86%     2.61%   
                     06-134-25   37.00%     35.37%     35.23%     2.57%   
                     0356-14-2   37.52%     34.99%     34.13%     2.51%   
                     056-134-2   38.03%     35.18%     34.68%     2.48%   
                     03-14-256   35.85%     35.23%     33.96%     2.36%   
                     05-134-26   36.11%     35.95%     34.09%     2.23%   
                     036-14-25   34.57%     34.91%     34.48%     2.21%   
                     025-134-6   40.59%     35.08%     35.03%     2.20%   
                     02-145-36   37.39%     35.40%     35.20%     2.17%   
                     023-145-6   40.08%     34.63%     34.59%     1.38%   
                     035-14-26   32.91%     34.62%     32.75%     1.38%   
                     06-1345-2   41.36%     34.66%     34.47%     1.31%   
                     02-1345-6   42.89%     34.77%     34.88%     1.29%   
                     0236-15-4   42.89%     34.89%     33.39%     1.02%   
                     036-145-2   37.00%     34.00%     33.63%     0.75%   
                     026-15-34   36.11%     34.35%     32.76%     0.71%   
                     026-135-4   41.74%     34.55%     33.15%     0.63%   
                     026-14-35   35.60%     35.01%     33.37%     0.50%   
                     0236-14-5   41.74%     35.10%     33.89%     0.43%   
                     0256-14-3   42.64%     34.60%     33.50%     0.19%   
                     03-145-26   35.34%     34.07%     32.65%     0.16%   
                     026-134-5   39.95%     34.62%     33.52%     -0.35%  
                     026-145-3   40.08%     33.69%     32.71%     -1.44%  
