R:A::C:P,0,1 2 5,3 6,4
0,0.4117647058823529,0.39705882352941174,0.11764705882352941,0.07352941176470588
1 2 5,0.24793388429752067,0.4380165289256198,0.19559228650137742,0.1184573002754821
3 6,0.1267605633802817,0.43661971830985913,0.29577464788732394,0.14084507042253522
4,0.125,0.5833333333333334,0.2916666666666667,0.0
