R:A::C:P,0 1 3 6,2 4,5
0 1 3 6,0.7951807228915663,0.5882352941176471,0.6666666666666666
2 4,0.18072289156626506,0.38235294117647056,0.3333333333333333
5,0.024096385542168676,0.029411764705882353,0.0
