R:A::C:P,0 1 3 6,2 4,5
0 1 3 6,0.717391304347826,0.21739130434782608,0.06521739130434782
2 4,0.4838709677419355,0.41935483870967744,0.0967741935483871
5,0.6666666666666666,0.3333333333333333,0.0
