R:A::C:P,0 4 6,1,2 3,5
0 4 6,0.4954954954954955,0.13963963963963963,0.22972972972972974,0.13513513513513514
1,0.42142857142857143,0.25,0.2357142857142857,0.09285714285714286
2 3,0.34684684684684686,0.17567567567567569,0.32432432432432434,0.15315315315315314
5,0.45614035087719296,0.12280701754385964,0.21052631578947367,0.21052631578947367
